,animals,animals activity,water,scenery,weather,human activity,language,plants
0,0.0029067161958664656,0.006448711734265089,0.006670353468507528,0.0033390659373253584,0.003195189405232668,0.20176446437835693,0.7729424238204956,0.0027330229058861732
0,0.053783439099788666,0.13184358179569244,0.1045527458190918,0.14971710741519928,0.0737767145037651,0.21018275618553162,0.17592564225196838,0.10021799802780151
0,0.05672093480825424,0.07322761416435242,0.11673801392316818,0.053421251475811005,0.05774504318833351,0.357157826423645,0.21251003444194794,0.07247927784919739
0,0.05491076037287712,0.08510223776102066,0.05364362895488739,0.04999862238764763,0.06159572675824165,0.5805386900901794,0.07687772065401077,0.03733265399932861
0,0.044510357081890106,0.12376870959997177,0.09323341399431229,0.06311296671628952,0.07072089612483978,0.4137095808982849,0.11803390830755234,0.07291015982627869
0,0.030641360208392143,0.06633426994085312,0.06513669341802597,0.030217096209526062,0.026791585609316826,0.42755424976348877,0.31546661257743835,0.03785809874534607
0,0.037634119391441345,0.09803297370672226,0.07293276488780975,0.0894792228937149,0.03208788111805916,0.49177196621894836,0.10866231471300125,0.06939878314733505
0,0.05003686994314194,0.13458344340324402,0.10785228759050369,0.09626613557338715,0.05892791599035263,0.3575073480606079,0.13048125803470612,0.06434471160173416
0,0.046333491802215576,0.13722173869609833,0.10660039633512497,0.10738630592823029,0.03637813776731491,0.3812439441680908,0.12194275856018066,0.06289324909448624
0,0.036639053374528885,0.07078621536493301,0.11300630867481232,0.4038611948490143,0.04473698511719704,0.19131779670715332,0.057688042521476746,0.0819644182920456
0,0.02979286015033722,0.04774986952543259,0.048337675631046295,0.022240811958909035,0.023044394329190254,0.5413146615028381,0.26434630155563354,0.023173457011580467
0,0.014952408149838448,0.13053849339485168,0.027542417868971825,0.02973248064517975,0.0229894258081913,0.7141183018684387,0.04384859651327133,0.016277920454740524
0,0.03314748406410217,0.12907589972019196,0.07231457531452179,0.06246202811598778,0.033234164118766785,0.44553688168525696,0.19180965423583984,0.03241938352584839
0,0.0068476637825369835,0.048746298998594284,0.01807377301156521,0.01945764198899269,0.0060724616050720215,0.7760820388793945,0.11918213218450546,0.005538010969758034
0,0.08399792015552521,0.11968733370304108,0.07299143075942993,0.08177701383829117,0.08025792241096497,0.3220923840999603,0.1823018491268158,0.05689416080713272
0,0.019461244344711304,0.04835145175457001,0.02368682436645031,0.048508934676647186,0.016312208026647568,0.4936675727367401,0.3253646492958069,0.02464710921049118
0,0.13061228394508362,0.11547783017158508,0.051836706697940826,0.042040061205625534,0.07324809581041336,0.41245803236961365,0.11152087152004242,0.0628061443567276
0,0.054422277957201004,0.18748033046722412,0.053905975073575974,0.043604034930467606,0.052761293947696686,0.43175098299980164,0.12736548483371735,0.048709604889154434
0,0.004737917799502611,0.014664847403764725,0.004592178855091333,0.005543150007724762,0.007571512367576361,0.8094311356544495,0.1503884494304657,0.003070885082706809
0,0.018573038280010223,0.051429733633995056,0.0589958131313324,0.07517806440591812,0.025014808401465416,0.38216087222099304,0.36162832379341125,0.027019383385777473
0,0.049167048186063766,0.2151007056236267,0.037675146013498306,0.03689868748188019,0.037259332835674286,0.5026276111602783,0.09743638336658478,0.023835087195038795
0,0.05224771797657013,0.24670259654521942,0.02481033466756344,0.14231257140636444,0.04254623129963875,0.1711762547492981,0.30391839146614075,0.016285886988043785
0,0.031606726348400116,0.05682070553302765,0.04329444840550423,0.03888100013136864,0.05366300046443939,0.641471266746521,0.10915075242519379,0.025112111121416092
0,0.053297266364097595,0.09734615683555603,0.12053773552179337,0.11687099188566208,0.07293719053268433,0.3174501061439514,0.1541779488325119,0.0673825740814209
0,0.009939482435584068,0.02872767299413681,0.01769985631108284,0.008764458820223808,0.008729884400963783,0.798008143901825,0.11916697025299072,0.008963597938418388
0,0.01767326146364212,0.08280697464942932,0.024388980120420456,0.019614724442362785,0.011905962601304054,0.5357169508934021,0.29110386967658997,0.016789257526397705
0,0.035577382892370224,0.13139992952346802,0.0633312463760376,0.04661688208580017,0.018870964646339417,0.44619011878967285,0.21654623746871948,0.04146728292107582
0,0.0610618069767952,0.10219743102788925,0.049261171370744705,0.035567913204431534,0.04578385874629021,0.20132693648338318,0.461159884929657,0.04364098981022835
0,0.04232252016663551,0.09408357739448547,0.12023572623729706,0.11719410866498947,0.054762229323387146,0.2577163279056549,0.2511730492115021,0.06251240521669388
0,0.012182903476059437,0.04736281558871269,0.03424268215894699,0.019148200750350952,0.01478953193873167,0.37364661693573,0.4824480414390564,0.01617920584976673
0,0.05235681310296059,0.10095638036727905,0.10385827720165253,0.20762774348258972,0.06732847541570663,0.28244146704673767,0.109488844871521,0.07594199478626251
0,0.015768853947520256,0.9422216415405273,0.004843810107558966,0.004171939566731453,0.006412318907678127,0.009565898217260838,0.012479627504944801,0.004535907879471779
0,0.03213849291205406,0.08001480996608734,0.06101604923605919,0.06890173256397247,0.22570858895778656,0.14421553909778595,0.32556024193763733,0.0624445341527462
0,0.08600691705942154,0.11923392862081528,0.10560262203216553,0.07540613412857056,0.11421763896942139,0.19606788456439972,0.19430308043956757,0.10916175693273544
0,0.05025471746921539,0.1226261630654335,0.130658358335495,0.08408225327730179,0.027123767882585526,0.41914883255958557,0.12067857384681702,0.04542739316821098
0,0.032102473080158234,0.08627510070800781,0.030002368614077568,0.022967616096138954,0.025332367047667503,0.44840696454048157,0.33370241522789,0.02121073380112648
0,0.07650674134492874,0.12152016162872314,0.08722224831581116,0.10386569052934647,0.0628439262509346,0.07605798542499542,0.10908964276313782,0.36289361119270325
0,0.03756842389702797,0.13667699694633484,0.046440307050943375,0.022308949381113052,0.022009285166859627,0.585227906703949,0.11346784979104996,0.036300212144851685
0,0.06474645435810089,0.8066017031669617,0.00863757636398077,0.009923744946718216,0.007291638758033514,0.005614358466118574,0.0100009860470891,0.08718357980251312
0,0.04637878015637398,0.09925977885723114,0.03335745260119438,0.020654181018471718,0.022829128429293633,0.701775074005127,0.053159505128860474,0.0225861556828022
0,0.31314271688461304,0.6739168167114258,0.0007700995774939656,0.0007118383073247969,0.0006939182057976723,0.0007128258002921939,0.009386134333908558,0.000665738305542618
0,0.016396280378103256,0.5137494802474976,0.024986494332551956,0.005852302070707083,0.0058619361370801926,0.4137556254863739,0.013354255817830563,0.006043545436114073
0,0.4904327988624573,0.49168670177459717,0.0012923316098749638,0.0008815083419904113,0.0011750570265576243,0.0120790284126997,0.0017575646052137017,0.0006950543611310422
0,0.004556334111839533,0.12428072839975357,0.0024494656827300787,0.0017857099883258343,0.0013312131632119417,0.8564398884773254,0.007487552706152201,0.0016691304044798017
0,0.1318558156490326,0.8362734913825989,0.00317682814784348,0.00282845925539732,0.0016905604861676693,0.002092081820592284,0.020461563020944595,0.0016211555339396
0,0.018675794824957848,0.06595424562692642,0.05287511274218559,0.028981443494558334,0.018502771854400635,0.6051114201545715,0.17439913749694824,0.03550005704164505
0,0.014554436318576336,0.031462233513593674,0.02318393625319004,0.022789543494582176,0.04535350203514099,0.8003902435302734,0.04833073541522026,0.01393536664545536
0,0.0598396472632885,0.13716287910938263,0.11551961302757263,0.08288063853979111,0.07941683381795883,0.3076024353504181,0.13694430887699127,0.08063362538814545
0,0.07158117741346359,0.17395643889904022,0.07917182892560959,0.10540798306465149,0.055456653237342834,0.3150562644004822,0.14353765547275543,0.05583200603723526
0,0.006087641231715679,0.026799537241458893,0.014187250286340714,0.010281886905431747,0.006066160276532173,0.3740372657775879,0.5555786490440369,0.006961620878428221
0,0.03332080692052841,0.05233142152428627,0.04960201680660248,0.08395562320947647,0.049596432596445084,0.4796172082424164,0.22392258048057556,0.027653882279992104
0,0.047324683517217636,0.19216720759868622,0.06276652961969376,0.05430164560675621,0.04139069467782974,0.499024897813797,0.07126069068908691,0.031763579696416855
0,0.03685130923986435,0.12049605697393417,0.03340737521648407,0.02035151794552803,0.028113016858696938,0.1821615844964981,0.03664994239807129,0.5419692397117615
0,0.011926574632525444,0.03231871500611305,0.030760038644075394,0.012235637754201889,0.011972520500421524,0.35547271370887756,0.5284402370452881,0.016873585060238838
0,0.01136756781488657,0.02844061702489853,0.02913164161145687,0.011782954446971416,0.011273576878011227,0.34461480379104614,0.5490757822990417,0.0143130486831069
0,0.03051077574491501,0.13914556801319122,0.03978298604488373,0.026402780786156654,0.02767132595181465,0.5167505741119385,0.19798362255096436,0.021752359345555305
0,0.024029118940234184,0.19699467718601227,0.03739167004823685,0.07448852807283401,0.02804051712155342,0.49807730317115784,0.12211444228887558,0.01886375993490219
0,0.04244318604469299,0.12190907448530197,0.12870806455612183,0.05585762485861778,0.04354482889175415,0.40447932481765747,0.14613303542137146,0.05692487955093384
0,0.024559898301959038,0.09545331448316574,0.0604558065533638,0.042338382452726364,0.03117952309548855,0.5962045788764954,0.10708247870206833,0.04272594675421715
0,0.03607720509171486,0.4958389103412628,0.006681726314127445,0.0651707798242569,0.005079314112663269,0.11697107553482056,0.014588693156838417,0.25959232449531555
0,0.013094375841319561,0.04283370077610016,0.01151813380420208,0.010952739045023918,0.00818283949047327,0.050439853221178055,0.05090928450226784,0.8120690584182739
0,0.11102305352687836,0.13959291577339172,0.057109102606773376,0.07192055881023407,0.058405421674251556,0.1683272421360016,0.3349105715751648,0.05871117487549782
0,0.013846958987414837,0.03641791641712189,0.015188182704150677,0.038071904331445694,0.06513580679893494,0.7747830748558044,0.03986149653792381,0.01669466122984886
0,0.020543601363897324,0.03873305767774582,0.016163064166903496,0.039361514151096344,0.030794154852628708,0.8017928004264832,0.03055044822394848,0.022061355412006378
0,0.033103469759225845,0.12233427166938782,0.10731489956378937,0.054682061076164246,0.03708069771528244,0.3309774398803711,0.26940447092056274,0.04510275647044182
0,0.0068431091494858265,0.05138591676950455,0.0034487158991396427,0.007829870097339153,0.0026271617971360683,0.003407662268728018,0.0038544745184481144,0.9206030964851379
0,0.19189414381980896,0.7717136144638062,0.008082323707640171,0.00888893473893404,0.00484002660959959,0.0029303606133908033,0.007087035104632378,0.004563549067825079
0,0.008945696987211704,0.03267015144228935,0.04926101118326187,0.011627310886979103,0.009276402182877064,0.68733811378479,0.18339136242866516,0.017489958554506302
0,0.03118092007935047,0.06725864112377167,0.04313570633530617,0.028094051405787468,0.03404400870203972,0.4030873477458954,0.36901164054870605,0.024187713861465454
0,0.11412399262189865,0.27474257349967957,0.07579942792654037,0.05979380011558533,0.06714837998151779,0.08601106703281403,0.2517072856426239,0.07067348062992096
0,0.04825859144330025,0.09911612421274185,0.05978061258792877,0.039828889071941376,0.023689059540629387,0.37831911444664,0.30783358216285706,0.043174076825380325
0,0.01789325848221779,0.08144479990005493,0.03349319472908974,0.013924866914749146,0.013177435845136642,0.2655016779899597,0.5574162006378174,0.017148610204458237
0,0.08155098557472229,0.18169501423835754,0.07372715324163437,0.05398573726415634,0.05321667715907097,0.28375935554504395,0.1065496876835823,0.16551542282104492
0,0.027607474476099014,0.05823798477649689,0.06873151659965515,0.05243423581123352,0.043246667832136154,0.1615888923406601,0.5465167164802551,0.04163653030991554
0,0.023416956886649132,0.06744330376386642,0.05946200713515282,0.0373450331389904,0.032147642225027084,0.44028612971305847,0.3013229966163635,0.03857594355940819
0,0.047773368656635284,0.11959812045097351,0.11435391008853912,0.07262927293777466,0.04911698400974274,0.29509231448173523,0.23036114871501923,0.07107485830783844
0,0.030270101502537727,0.3032982349395752,0.026020975783467293,0.014879372902214527,0.05245446786284447,0.4071696102619171,0.14990434050559998,0.016002856194972992
0,0.020429307594895363,0.03855038806796074,0.04085409268736839,0.0400201752781868,0.025813711807131767,0.43494415283203125,0.3733081519603729,0.02608000487089157
0,0.027817528694868088,0.10758700966835022,0.06404898315668106,0.056144796311855316,0.02854240871965885,0.41529762744903564,0.2614668309688568,0.03909482806921005
0,0.006641796324402094,0.024642214179039,0.7951660752296448,0.025198791176080704,0.010539376176893711,0.08021856844425201,0.051155783236026764,0.006437401752918959
0,0.007917371578514576,0.017301468178629875,0.8572341799736023,0.013870439492166042,0.01612827368080616,0.06547793745994568,0.014295065775513649,0.007775269914418459
0,0.004893392790108919,0.015723496675491333,0.7570681571960449,0.009691263549029827,0.009201610460877419,0.1737842708826065,0.022094951942563057,0.007542891427874565
0,0.043388862162828445,0.16668057441711426,0.05342605710029602,0.03261219337582588,0.022567661479115486,0.2552173137664795,0.4069744050502777,0.019132981076836586
0,0.049646951258182526,0.24662411212921143,0.06557336449623108,0.07148804515600204,0.03214508295059204,0.20136669278144836,0.04332522675395012,0.2898304760456085
0,0.07886917144060135,0.2801057994365692,0.014837789349257946,0.017925361171364784,0.01806822046637535,0.34789830446243286,0.220273956656456,0.022021397948265076
0,0.05373384431004524,0.11697133630514145,0.11891718208789825,0.1094508171081543,0.04700682684779167,0.26713013648986816,0.20735140144824982,0.0794384554028511
0,0.025536993518471718,0.1389741152524948,0.11011563986539841,0.04622117429971695,0.03510817512869835,0.4532017111778259,0.17286863923072815,0.01797354221343994
0,0.1037282943725586,0.6097620725631714,0.011423987336456776,0.016281254589557648,0.016287367790937424,0.17353661358356476,0.06411521136760712,0.004865229595452547
0,0.02408674731850624,0.1043841764330864,0.05916878953576088,0.020528484135866165,0.019362980499863625,0.5237374901771545,0.21267245709896088,0.03605896979570389
0,0.017155015841126442,0.13059167563915253,0.004498827736824751,0.0025000839959830046,0.0020041854586452246,0.8306980729103088,0.009626398794353008,0.00292579410597682
0,0.041121434420347214,0.2673914432525635,0.03922991827130318,0.01815202459692955,0.013231315650045872,0.4610247015953064,0.13868391513824463,0.021165229380130768
0,0.051446493715047836,0.11641975492238998,0.10191760957241058,0.06893382221460342,0.05564088746905327,0.34674638509750366,0.18694625794887543,0.07194878906011581
0,0.06787452846765518,0.19374455511569977,0.04992445930838585,0.05987052619457245,0.05099466070532799,0.42328551411628723,0.1014043539762497,0.052901387214660645
0,0.21761031448841095,0.7630704045295715,0.0028230291791260242,0.005471802316606045,0.0027763363905251026,0.0012859913986176252,0.004135680850595236,0.002826412906870246
0,0.011937404051423073,0.1198921874165535,0.009675608016550541,0.007479375693947077,0.009295971132814884,0.7829697728157043,0.05340380221605301,0.00534592242911458
0,0.028664031997323036,0.054024770855903625,0.09526194632053375,0.03579235449433327,0.04107913374900818,0.3162063658237457,0.39462316036224365,0.0343482680618763
0,0.06331288069486618,0.10022930055856705,0.20142342150211334,0.1000310406088829,0.07331553846597672,0.12062399089336395,0.22639723122119904,0.11466654390096664
0,0.017824945971369743,0.0389026440680027,0.026061777025461197,0.01952054351568222,0.02540890872478485,0.5007444024085999,0.3567763566970825,0.014760454185307026
0,0.05998612940311432,0.3783038854598999,0.03147396072745323,0.03755825757980347,0.03877828270196915,0.10238074511289597,0.04616222158074379,0.305356502532959
0,0.07935690134763718,0.10360807180404663,0.10176216065883636,0.3000471591949463,0.08338373899459839,0.08995962888002396,0.18448665738105774,0.05739571899175644
0,0.019641663879156113,0.06189223751425743,0.04400036111474037,0.02802683599293232,0.018842343240976334,0.6765182614326477,0.13423094153404236,0.016847362741827965
0,0.021574189886450768,0.06525258719921112,0.026877237483859062,0.027414841577410698,0.013577191159129143,0.7946591973304749,0.03920712694525719,0.01143764890730381
0,0.011835794895887375,0.04338236525654793,0.015087595209479332,0.01676141284406185,0.012249823659658432,0.8118033409118652,0.0776476040482521,0.011232049204409122
0,0.01806625723838806,0.04779090732336044,0.23872174322605133,0.033758968114852905,0.012557446025311947,0.14877405762672424,0.4189941883087158,0.08133646100759506
0,0.02416055090725422,0.07578832656145096,0.0366302952170372,0.028084207326173782,0.011105425655841827,0.7434068322181702,0.0670543909072876,0.013769966550171375
0,0.01069176010787487,0.10133708268404007,0.011974398046731949,0.008546163327991962,0.008942272514104843,0.8165148496627808,0.014653069898486137,0.027340387925505638
0,0.35780617594718933,0.6004713773727417,0.007497117854654789,0.003307364182546735,0.004784764256328344,0.0026286705397069454,0.02227974310517311,0.0012247414560988545
0,0.014600858092308044,0.03413904085755348,0.016381515190005302,0.013726720586419106,0.008827107027173042,0.41697216033935547,0.4876778721809387,0.007674696855247021
0,0.05607955902814865,0.09511792659759521,0.08732448518276215,0.05173221975564957,0.05084339901804924,0.2972748279571533,0.2699911892414093,0.09163638204336166
0,0.08430169522762299,0.21161191165447235,0.019439563155174255,0.021113233640789986,0.026305917650461197,0.5514776110649109,0.0579305924475193,0.027819519862532616
0,0.06495512276887894,0.3346085548400879,0.08524435758590698,0.028820764273405075,0.02554226480424404,0.38214099407196045,0.05143778398633003,0.027250155806541443
0,0.061362579464912415,0.4511893093585968,0.007273638155311346,0.007834872230887413,0.007667103316634893,0.4179723560810089,0.02618003636598587,0.020520085468888283
0,0.04142177104949951,0.1526619791984558,0.09549820423126221,0.06198088452219963,0.0541222020983696,0.35054343938827515,0.19237962365150452,0.05139187350869179
0,0.01979578472673893,0.28112873435020447,0.013177914544939995,0.007000256795436144,0.006947520654648542,0.6047587394714355,0.058119434863328934,0.009071620181202888
0,0.04043690115213394,0.04472797363996506,0.04085734114050865,0.03332364931702614,0.034982629120349884,0.6850197911262512,0.08130855858325958,0.03934316337108612
0,0.03596607968211174,0.08389394730329514,0.22363196313381195,0.05505130812525749,0.044075217097997665,0.34707123041152954,0.16526170074939728,0.04504869133234024
0,0.014291699975728989,0.07080291956663132,0.03130388632416725,0.02563919499516487,0.014852599240839481,0.6802639961242676,0.15057259798049927,0.01227311510592699
